Date,AAPL,GOOG,MSFT,AMZN,FB
2017-11-14,166.30690002441406,1026.0,81.00909423828125,1136.8399658203125,178.07000732421875
2017-11-15,164.11328125,1020.9099731445312,80.37945556640625,1126.68994140625,177.9499969482422
2017-11-16,166.073974609375,1032.5,80.59255981445312,1137.2900390625,179.58999633789062
2017-11-17,165.15187072753906,1019.0900268554688,79.81763458251953,1129.8800048828125,179.0
2017-11-20,164.9868927001953,1018.3800048828125,79.94355773925781,1126.31005859375,178.74000549316406
2017-11-21,168.0540313720703,1034.489990234375,81.09627532958984,1139.489990234375,181.86000061035156
2017-11-22,169.82058715820312,1035.9599609375,80.50537872314453,1156.1600341796875,180.8699951171875
2017-11-24,169.83030700683594,1040.6099853515625,80.65068817138672,1186.0,182.77999877929688
2017-11-27,168.97613525390625,1054.2099609375,81.24156951904297,1195.8299560546875,183.02999877929688
2017-11-28,167.98609924316406,1047.4100341796875,82.21991729736328,1193.5999755859375,182.4199981689453
2017-11-29,164.5015869140625,1021.6599731445312,80.72816467285156,1161.27001953125,175.1300048828125
2017-11-30,166.8019561767578,1021.4099731445312,81.53215789794922,1176.75,177.17999267578125
2017-12-01,166.0254364013672,1010.1699829101562,81.61935424804688,1162.3499755859375,175.10000610351562
2017-12-04,164.8121337890625,998.6799926757812,78.53900146484375,1133.949951171875,171.47000122070312
2017-12-05,164.65684509277344,1005.1500244140625,79.03302764892578,1141.5699462890625,172.8300018310547
2017-12-06,164.04537963867188,1018.3800048828125,80.18571472167969,1152.3499755859375,176.05999755859375
2017-12-07,164.34629821777344,1030.9300537109375,79.90481567382812,1159.7900390625,180.13999938964844
2017-12-08,164.394775390625,1037.050048828125,81.5224838256836,1162.0,179.0
2017-12-11,167.5978546142578,1041.0999755859375,82.55894470214844,1168.9200439453125,179.0399932861328
2017-12-12,166.65635681152344,1040.47998046875,82.89797973632812,1165.0799560546875,176.9600067138672
2017-12-13,167.20960998535156,1040.6099853515625,82.6751937866211,1164.1300048828125,178.3000030517578
2017-12-14,167.1610565185547,1049.1500244140625,82.03587341308594,1174.260009765625,178.38999938964844
2017-12-15,168.8596649169922,1064.18994140625,84.12818908691406,1179.1400146484375,180.17999267578125
2017-12-18,171.2377166748047,1077.1400146484375,83.67290496826172,1190.5799560546875,180.82000732421875
2017-12-19,169.41290283203125,1070.6800537109375,83.14014434814453,1187.3800048828125,179.50999450683594
2017-12-20,169.22850036621094,1064.949951171875,82.83985900878906,1177.6199951171875,177.88999938964844
2017-12-21,169.86911010742188,1063.6300048828125,82.82048797607422,1174.760009765625,177.4499969482422
2017-12-22,169.86911010742188,1060.1199951171875,82.83016967773438,1168.3599853515625,177.1999969482422
2017-12-26,165.55955505371094,1056.739990234375,82.72360229492188,1176.760009765625,175.99000549316406
2017-12-27,165.5886688232422,1049.3699951171875,83.02391052246094,1182.260009765625,177.6199951171875
2017-12-28,166.05458068847656,1048.1400146484375,83.03358459472656,1186.0999755859375,177.9199981689453
2017-12-29,164.25889587402344,1046.4000244140625,82.8592300415039,1169.469970703125,176.4600067138672
2018-01-02,167.19989013671875,1065.0,83.25637817382812,1189.010009765625,181.4199981689453
2018-01-03,167.1707763671875,1082.47998046875,83.64384460449219,1204.199951171875,184.6699981689453
2018-01-04,167.947265625,1086.4000244140625,84.3800277709961,1209.5899658203125,184.3300018310547
2018-01-05,169.85940551757812,1102.22998046875,85.42617797851562,1229.1400146484375,186.85000610351562
2018-01-08,169.22850036621094,1106.93994140625,85.51335906982422,1246.8699951171875,188.27999877929688
2018-01-09,169.20909118652344,1106.260009765625,85.45523834228516,1252.699951171875,187.8699951171875
2018-01-10,169.17025756835938,1102.6099853515625,85.06777954101562,1254.3299560546875,187.83999633789062
2018-01-11,170.1311798095703,1105.52001953125,85.31963348388672,1276.6800537109375,187.77000427246094
2018-01-12,171.88803100585938,1122.260009765625,86.7919921875,1305.199951171875,179.3699951171875
2018-01-16,171.01446533203125,1121.760009765625,85.58116149902344,1304.8599853515625,178.38999938964844
2018-01-17,173.83900451660156,1131.97998046875,87.3150634765625,1295.0,177.60000610351562
2018-01-18,173.99429321289062,1129.7900390625,87.27632141113281,1293.3199462890625,179.8000030517578
2018-01-19,173.21778869628906,1137.510009765625,87.17945861816406,1294.5799560546875,181.2899932861328
2018-01-22,171.80067443847656,1155.81005859375,88.73900604248047,1327.31005859375,185.3699951171875
2018-01-23,171.83949279785156,1169.969970703125,89.0199203491211,1362.5400390625,189.35000610351562
2018-01-24,169.10232543945312,1164.239990234375,88.94242095947266,1357.510009765625,186.5500030517578
2018-01-25,166.08367919921875,1170.3699951171875,89.43643188476562,1377.949951171875,187.47999572753906
2018-01-26,166.471923828125,1175.8399658203125,91.11221313476562,1402.050048828125,190.0
2018-01-29,163.02621459960938,1175.5799560546875,90.97660064697266,1417.6800537109375,185.97999572753906
2018-01-30,162.06527709960938,1163.68994140625,89.83358764648438,1437.8199462890625,187.1199951171875
2018-01-31,162.51177978515625,1169.93994140625,92.03245544433594,1450.8900146484375,186.88999938964844
2018-02-01,162.8514862060547,1167.699951171875,91.30594635009766,1390.0,193.08999633789062
2018-02-02,155.78536987304688,1111.9000244140625,88.90367126464844,1429.949951171875,190.27999877929688
2018-02-05,151.89312744140625,1055.800048828125,85.24213409423828,1390.0,181.25999450683594
2018-02-06,158.2410125732422,1080.5999755859375,88.46778106689453,1442.8399658203125,185.30999755859375
2018-02-07,154.85353088378906,1048.5799560546875,86.80168914794922,1416.780029296875,180.17999267578125
2018-02-08,150.59249877929688,1001.52001953125,82.3458480834961,1350.5,171.5800018310547
2018-02-09,152.43446350097656,1037.780029296875,85.41648864746094,1339.5999755859375,176.11000061035156
2018-02-12,158.57432556152344,1051.93994140625,86.33670806884766,1386.22998046875,176.41000366210938
2018-02-13,160.16290283203125,1052.0999755859375,87.01477813720703,1414.510009765625,173.14999389648438
2018-02-14,163.1158905029297,1069.699951171875,88.37727355957031,1451.050048828125,179.52000427246094
2018-02-15,168.59303283691406,1089.52001953125,90.17772674560547,1461.760009765625,179.9600067138672
2018-02-16,168.04727172851562,1094.800048828125,89.53539276123047,1448.68994140625,177.36000061035156
2018-02-20,167.48202514648438,1102.4599609375,90.23611450195312,1468.3499755859375,176.00999450683594
2018-02-21,166.7218475341797,1111.3399658203125,89.0390625,1482.9200439453125,177.91000366210938
2018-02-22,168.11550903320312,1106.6300048828125,89.27264404296875,1485.3399658203125,178.99000549316406
2018-02-23,171.03924560546875,1126.7900390625,91.54021453857422,1500.0,183.2899932861328
2018-02-26,174.42103576660156,1143.75,92.86377716064453,1521.949951171875,184.92999267578125
2018-02-27,173.85580444335938,1118.2900390625,91.67645263671875,1511.97998046875,181.4600067138672
2018-02-28,173.59266662597656,1104.72998046875,91.25797271728516,1512.449951171875,178.32000732421875
2018-03-01,170.55194091796875,1069.52001953125,90.36261749267578,1493.449951171875,175.94000244140625
2018-03-02,171.73118591308594,1078.9200439453125,90.55726623535156,1500.25,176.6199951171875
2018-03-05,172.32571411132812,1090.9300537109375,91.13146209716797,1523.6099853515625,180.39999389648438
2018-03-06,172.17950439453125,1095.06005859375,90.82003784179688,1537.6400146484375,179.77999877929688
2018-03-07,170.58120727539062,1109.6400146484375,91.34557342529297,1545.0,183.7100067138672
2018-03-08,172.44264221191406,1126.0,91.90029907226562,1551.8599853515625,182.33999633789062
2018-03-09,175.40536499023438,1160.0400390625,93.95379638671875,1578.8900146484375,185.22999572753906
2018-03-12,177.10113525390625,1164.5,94.17760467529297,1598.3900146484375,184.75999450683594
2018-03-13,175.3956298828125,1138.1700439453125,91.8808364868164,1588.1800537109375,181.8800048828125
2018-03-14,173.9044952392578,1149.489990234375,91.3358383178711,1591.0,184.19000244140625
